Date,Amount,Currency
2009-06-26,0.2266,USD
2009-09-28,0.2288,USD
2009-12-15,0.10873,USD
2009-12-29,0.11049,USD
2010-03-29,0.11307,USD
2010-06-28,0.1116,USD
2010-09-28,0.11196,USD
2010-10-27,0.05022,USD
2010-12-29,0.17307,USD
2011-02-17,0.05,USD
2011-03-29,0.17736,USD
2011-05-04,0.05,USD
2011-06-28,0.17625,USD
2011-08-01,0.05,USD
2011-09-28,0.16919,USD
2011-10-31,0.06,USD
2011-12-28,0.16933,USD
2012-02-16,0.06,USD
2012-03-28,0.19412,USD
2012-05-07,0.06,USD
2012-06-27,0.18899,USD
2012-08-02,0.06,USD
2012-09-26,0.19688,USD
2012-11-01,0.06667,USD
2012-12-27,0.19508,USD
2013-02-01,0.06667,USD
2013-03-26,0.19065,USD
2013-05-06,0.06667,USD
2013-06-26,0.18512,USD
2013-08-02,0.06667,USD
2013-09-26,0.20118,USD
2013-11-01,0.07667,USD
2013-12-27,0.19425,USD
2014-02-07,0.07667,USD
2014-03-27,0.18775,USD
2014-04-29,0.07667,USD
2014-06-26,0.19398,USD
2014-07-30,0.07667,USD
2014-09-26,0.19841,USD
2014-10-31,0.08667,USD
2014-12-29,0.19052,USD
2015-02-26,0.08667,USD
2015-03-27,0.17612,USD
2015-04-28,0.08667,USD
2015-06-26,0.1793,USD
2015-08-06,0.08667,USD
2015-09-28,0.17612,USD
2015-11-05,0.09667,USD
2015-12-29,0.17002,USD
2016-02-26,0.09667,USD
2016-03-29,0.17889,USD
2016-04-29,0.09667,USD
2016-05-12,0.27082,USD
2016-07-29,0.09667,USD
2016-11-03,0.12,USD
2017-03-03,0.12,USD
2017-05-08,0.12,USD
2017-08-04,0.12,USD
2017-11-07,0.14,USD
2018-02-27,0.14,USD
2018-05-15,0.14,USD
2018-08-06,0.14,USD
2018-11-09,0.16,USD
2019-02-28,0.16,USD
2019-05-07,0.16,USD
2019-08-09,0.16,USD
2019-11-08,0.185,USD
2020-02-26,0.185,USD
2020-05-04,0.185,USD
2020-08-03,0.185,USD
2020-11-09,0.205,USD
2021-03-02,0.205,USD
2021-05-11,0.205,USD
2021-08-17,0.205,USD
2021-11-08,0.23,USD
2022-03-01,0.23,USD
2022-05-17,0.23,USD
2022-08-17,0.23,USD
2022-11-15,0.255,USD
2023-02-28,0.255,USD
2023-05-09,0.255,USD
2023-08-15,0.255,USD
2023-11-07,0.285,USD
2024-02-27,0.285,USD
2024-05-07,0.285,USD
2024-08-07,0.285,USD
2024-11-07,0.315,USD
2025-02-27,0.315,USD
