Date,Amount,Currency
2007-10-01,3.68831,USD
2008-04-07,0.48182,USD
2009-03-30,0.35065,USD
2010-03-26,0.283,USD
2011-04-26,0.7,USD
2012-04-30,0.593,USD
2012-11-29,11.87,USD
2013-04-26,0.706,USD
2014-04-25,0.835,USD
2015-04-24,0.811,USD
2016-05-03,1.145,USD
2017-04-28,1.307,USD
2018-04-27,1.718,USD
2019-04-26,2.386,USD
2019-11-04,1.17,USD
2020-04-24,1.458,USD
2020-11-02,1.396,USD
2021-05-03,1.886,USD
2021-11-02,2.094,USD
2022-05-03,4.19,USD
2022-08-04,1.399,USD
2022-11-03,1.34,USD
2023-02-06,1.49,USD
2023-05-01,1.839,USD
2023-08-01,1.593,USD
2023-11-01,1.53,USD
2024-02-05,1.556,USD
2024-04-26,1.873,USD
2024-07-29,1.643,USD
2024-10-29,1.655,USD
2025-02-11,1.58551,USD
