Date,Amount,Currency
2000-03-16,0.0125,USD
2000-05-31,0.05,USD
2000-08-23,0.05,USD
2000-11-16,0.05,USD
2001-02-16,0.06,USD
2001-05-11,0.06,USD
2001-08-13,0.06,USD
2001-11-13,0.06,USD
2002-02-13,0.07,USD
2002-05-13,0.07,USD
2002-08-13,0.07,USD
2002-11-13,0.09,USD
2003-02-12,0.09,USD
2003-05-13,0.09,USD
2003-08-13,0.105,USD
2003-11-13,0.105,USD
2004-02-12,0.079,USD
2004-02-13,0.105,USD
2004-05-13,0.105,USD
2004-08-12,0.13,USD
2004-11-12,0.13,USD
2005-02-18,0.13,USD
2005-05-13,0.15,USD
2005-08-12,0.15,USD
2005-11-10,0.1265,USD
2006-02-16,0.1515,USD
2006-02-17,0.175,USD
2006-05-12,0.156,USD
2006-08-14,0.156,USD
2006-11-10,0.2,USD
2006-11-13,0.176,USD
2007-02-22,0.172,USD
2007-05-11,0.199,USD
2007-08-16,0.209,USD
2007-11-15,0.255,USD
2008-02-25,0.238,USD
2008-05-19,0.238,USD
2008-08-15,0.245,USD
2008-11-14,0.218,USD
2009-02-23,0.206,USD
2009-05-18,0.221,USD
2009-08-14,0.12,USD
2009-11-13,0.124,USD
2010-02-22,0.123,USD
2010-05-14,0.126,USD
2010-08-13,0.125,USD
2010-11-12,0.13,USD
2011-02-18,0.132,USD
2011-05-13,0.134,USD
2011-08-19,0.132,USD
2011-11-10,0.128,USD
2012-02-17,0.13,USD
2012-05-11,0.13,USD
2012-08-17,0.132,USD
2012-11-16,0.13,USD
2013-02-15,0.131,USD
2013-05-10,0.129,USD
2013-08-16,0.126,USD
2013-11-15,0.124,USD
2014-02-24,0.117,USD
2014-05-09,0.12,USD
2014-08-15,0.142,USD
2014-11-21,0.137,USD
2014-12-29,0.125,USD
2015-02-23,0.124,USD
2015-05-18,0.142,USD
2015-08-14,0.13,USD
2015-11-20,0.128,USD
2016-02-22,0.134,USD
2016-05-13,0.144,USD
2016-08-12,0.142,USD
2016-11-18,0.137,USD
2017-02-17,0.157,USD
2017-05-12,0.15,USD
2017-08-18,0.162,USD
2017-11-20,0.161,USD
2018-02-20,0.175,USD
2018-05-14,0.172,USD
2018-08-20,0.168,USD
2018-11-19,0.19,USD
2019-02-26,0.19,USD
2019-05-13,0.186,USD
2019-08-19,0.188,USD
2019-11-18,0.189,USD
2020-02-24,0.212,USD
2020-05-15,0.199,USD
2020-05-18,0.28,USD
2020-08-14,0.212,USD
2020-11-20,0.214,USD
2021-02-22,0.222,USD
2021-05-17,0.231,USD
2021-08-16,0.224,USD
2021-11-30,0.259,USD
2022-02-22,0.259,USD
2022-05-24,0.259,USD
2022-08-22,0.254,USD
2022-11-21,0.247,USD
2023-02-27,0.268,USD
2023-05-23,0.27,USD
2023-08-22,0.27,USD
2023-11-21,0.266,USD
2024-02-27,0.4,USD
2024-05-21,0.294,USD
2024-08-21,0.294,USD
2024-11-20,0.2856,USD
