Date,Amount,Currency
2000-03-08,0.11225,USD
2000-06-07,0.11225,USD
2000-08-23,0.11225,USD
2000-12-06,0.11225,USD
2001-03-07,0.11225,USD
2001-06-06,0.12228,USD
2001-08-22,0.14674,USD
2001-12-12,0.16304,USD
2002-03-13,0.16304,USD
2002-04-29,0.16304,USD
2002-06-05,0.16304,USD
2002-07-30,0.45983,USD
2002-08-21,0.00815,USD
2002-10-30,0.45983,USD
2002-12-11,0.00815,USD
2003-01-29,0.45983,USD
2003-03-12,0.00815,USD
2003-04-29,0.45983,USD
2003-06-11,0.00815,USD
2003-07-30,0.45983,USD
2003-08-20,0.00815,USD
2003-10-29,0.45983,USD
2003-12-10,0.00815,USD
2004-01-28,0.45983,USD
2004-03-10,0.00815,USD
2004-04-28,0.45983,USD
2004-06-09,0.00815,USD
2004-07-28,0.45983,USD
2004-08-25,0.00815,USD
2004-10-28,0.45983,USD
2004-11-16,0.05167,USD
2004-12-08,0.04076,USD
2005-01-28,0.45983,USD
2005-03-09,0.04076,USD
2005-06-08,0.04076,USD
2005-08-24,0.06114,USD
2005-12-07,0.06114,USD
2006-03-08,0.06114,USD
2006-06-07,0.07337,USD
2006-08-23,0.07337,USD
2006-12-06,0.07337,USD
2007-03-07,0.07337,USD
2007-05-23,0.08152,USD
2007-08-22,0.08152,USD
2007-12-12,0.08152,USD
2008-03-12,0.08152,USD
2008-06-11,0.08967,USD
2008-08-20,0.08967,USD
2008-12-10,0.08967,USD
2009-03-11,0.08967,USD
2009-06-10,0.08967,USD
2009-08-26,0.08967,USD
2009-12-09,0.08967,USD
2010-03-10,0.08967,USD
2010-06-09,0.1019,USD
2010-08-25,0.1019,USD
2010-12-08,0.1019,USD
2011-03-09,0.1019,USD
2011-06-08,0.16304,USD
2011-08-24,0.16304,USD
2011-12-07,0.2038,USD
2012-03-07,0.259,USD
2012-06-06,0.3,USD
2012-08-22,0.313,USD
2012-12-05,0.325,USD
2013-03-06,0.339,USD
2013-06-05,0.352,USD
2013-09-11,0.366,USD
2013-12-11,0.38,USD
2014-03-12,0.403,USD
2014-06-11,0.425,USD
2014-09-10,0.56,USD
2014-12-10,0.57,USD
2015-03-11,0.58,USD
2015-06-10,0.59,USD
2015-09-22,0.64,USD
2015-12-09,0.64,USD
2016-03-10,0.64,USD
2016-06-16,0.64,USD
2016-09-07,0.2,USD
2016-12-07,0.2,USD
2017-03-08,0.3,USD
2017-06-07,0.3,USD
2017-09-07,0.3,USD
2017-12-07,0.3,USD
2018-03-08,0.34,USD
2018-06-07,0.34,USD
2018-09-06,0.34,USD
2018-12-13,0.34,USD
2019-03-07,0.38,USD
2019-06-06,0.38,USD
2019-09-12,0.38,USD
2019-12-12,0.38,USD
2020-03-12,0.4,USD
2020-06-11,0.4,USD
2020-09-10,0.4,USD
2020-12-10,0.4,USD
2021-03-11,0.41,USD
2021-06-10,0.41,USD
2021-09-09,0.41,USD
2021-12-09,0.41,USD
2022-03-10,0.425,USD
2022-06-09,0.425,USD
2022-09-08,0.425,USD
2022-12-08,0.425,USD
2023-03-10,0.448,USD
2023-06-09,0.448,USD
2023-09-08,0.448,USD
2023-12-07,0.448,USD
2024-03-07,0.475,USD
2024-06-07,0.475,USD
2024-09-13,0.475,USD
2024-12-13,0.475,USD
