Date,Amount,Currency
2000-03-29,0.115,USD
2000-06-28,0.115,USD
2000-09-27,0.115,USD
2000-12-27,0.115,USD
2001-03-28,0.13,USD
2001-06-27,0.13,USD
2001-09-26,0.13,USD
2001-12-27,0.13,USD
2002-03-26,0.15,USD
2002-06-26,0.15,USD
2002-09-26,0.15,USD
2002-12-27,0.15,USD
2003-03-27,0.18,USD
2003-06-26,0.18,USD
2003-09-26,0.18,USD
2003-12-29,0.18,USD
2004-03-29,0.25,USD
2004-06-28,0.25,USD
2004-09-28,0.25,USD
2004-12-29,0.25,USD
2005-03-29,0.28,USD
2005-06-28,0.28,USD
2005-09-28,0.28,USD
2005-12-28,0.28,USD
2006-03-29,0.3,USD
2006-06-28,0.3,USD
2006-09-27,0.3,USD
2006-12-27,0.3,USD
2007-03-28,0.31,USD
2007-06-27,0.31,USD
2007-09-26,0.31,USD
2007-12-27,0.31,USD
2008-03-27,0.32,USD
2008-06-26,0.32,USD
2008-09-26,0.32,USD
2008-12-29,0.32,USD
2009-03-27,0.32,USD
2009-06-26,0.32,USD
2009-09-28,0.32,USD
2009-12-29,0.32,USD
2010-03-29,0.32,USD
2010-06-28,0.32,USD
2010-09-28,0.32,USD
2010-12-29,0.32,USD
2011-03-29,0.33,USD
2011-06-28,0.33,USD
2011-09-28,0.33,USD
2011-12-28,0.33,USD
2012-03-28,0.34,USD
2012-06-27,0.34,USD
2012-09-26,0.34,USD
2012-11-29,0.34,USD
2013-02-28,0.35,USD
2013-05-31,0.35,USD
2013-08-30,0.35,USD
2013-12-02,0.35,USD
2014-02-28,0.36,USD
2014-06-04,0.36,USD
2014-09-03,0.36,USD
2014-12-03,0.36,USD
2015-03-02,0.37,USD
2015-06-03,0.37,USD
2015-09-02,0.37,USD
2015-12-02,0.37,USD
2016-03-02,0.38,USD
2016-06-01,0.38,USD
2016-08-31,0.38,USD
2016-11-30,0.38,USD
2017-03-01,0.39,USD
2017-05-31,0.39,USD
2017-08-30,0.39,USD
2017-11-30,0.39,USD
2018-03-01,0.41,USD
2018-05-31,0.41,USD
2018-09-06,0.41,USD
2018-12-06,0.41,USD
2019-02-28,0.43,USD
2019-06-06,0.43,USD
2019-09-05,0.43,USD
2019-12-05,0.43,USD
2020-03-05,0.45,USD
2020-06-04,0.45,USD
2020-09-03,0.45,USD
2020-12-03,0.45,USD
2021-03-04,0.48,USD
2021-06-03,0.48,USD
2021-09-02,0.48,USD
2021-12-02,0.48,USD
2022-03-03,0.51,USD
2022-06-02,0.51,USD
2022-09-01,0.51,USD
2022-12-01,0.51,USD
2023-03-02,0.55,USD
2023-06-01,0.55,USD
2023-08-31,0.55,USD
2023-11-30,0.55,USD
2024-02-29,0.6,USD
2024-06-07,0.6,USD
2024-09-06,0.6,USD
2024-12-06,0.6,USD
