Date,Amount,Currency
2011-04-28,0.14,USD
2011-07-28,0.3,USD
2011-10-27,0.3,USD
2012-01-27,0.31,USD
2012-04-26,0.32,USD
2012-07-27,0.35,USD
2012-10-29,0.36,USD
2013-01-29,0.37,USD
2013-04-25,0.38,USD
2013-07-29,0.4,USD
2013-10-29,0.41,USD
2014-01-29,0.41,USD
2014-04-28,0.42,USD
2014-07-29,0.43,USD
2014-10-29,0.44,USD
2015-01-29,0.45,USD
2015-04-28,0.48,USD
2015-07-29,0.49,USD
2015-10-29,0.51,USD
2016-01-28,0.125,USD
2016-04-28,0.125,USD
2016-07-28,0.125,USD
2016-10-28,0.125,USD
2017-01-30,0.125,USD
2017-04-27,0.125,USD
2017-07-27,0.125,USD
2017-10-30,0.125,USD
2018-01-30,0.125,USD
2018-04-27,0.2,USD
2018-07-30,0.2,USD
2018-10-30,0.2,USD
2019-01-30,0.2,USD
2019-04-29,0.25,USD
2019-07-30,0.25,USD
2019-10-30,0.25,USD
2020-01-31,0.25,USD
2020-05-01,0.2625,USD
2020-07-31,0.2625,USD
2020-10-30,0.2625,USD
2021-01-29,0.2625,USD
2021-04-29,0.27,USD
2021-07-30,0.27,USD
2021-10-29,0.27,USD
2022-01-28,0.27,USD
2022-04-29,0.2775,USD
2022-07-29,0.2775,USD
2022-10-28,0.2775,USD
2023-01-30,0.2775,USD
2023-04-28,0.2825,USD
2023-07-28,0.2825,USD
2023-10-30,0.2825,USD
2024-01-30,0.2825,USD
2024-04-29,0.2875,USD
2024-07-31,0.2875,USD
2024-10-31,0.2875,USD
2025-02-03,0.2875,USD
