Date,Amount,Currency
2000-03-24,0.165,USD
2000-06-26,0.165,USD
2000-09-26,0.165,USD
2000-12-22,0.1647,USD
2001-03-26,0.185,USD
2001-06-26,0.185,USD
2001-09-26,0.185,USD
2001-12-24,0.1847,USD
2002-03-26,0.205,USD
2002-06-26,0.205,USD
2002-09-25,0.205,USD
2002-12-23,0.2644,USD
2002-12-24,0.205,USD
2003-03-26,0.205,USD
2003-06-25,0.205,USD
2003-09-25,0.205,USD
2003-12-23,0.2496,USD
2004-03-25,0.25,USD
2004-06-24,0.3,USD
2004-09-24,0.3,USD
2004-12-27,0.325,USD
2005-03-23,0.2615,USD
2005-06-24,0.34,USD
2005-09-26,0.34,USD
2005-12-22,0.3394,USD
2006-03-24,0.34,USD
2006-06-26,0.312,USD
2006-09-26,0.312,USD
2006-12-22,0.3494,USD
2006-12-26,0.312,USD
2007-03-26,0.3275,USD
2007-06-26,0.36,USD
2007-09-26,0.4345,USD
2007-12-24,0.44083,USD
2008-03-26,0.4435,USD
2008-06-25,0.4285,USD
2008-09-25,0.4205,USD
2008-12-23,0.87,USD
2008-12-24,0.3595,USD
2009-03-25,0.3545,USD
2009-06-25,0.38,USD
2009-09-24,0.4075,USD
2009-12-24,0.414,USD
2010-03-25,0.4255,USD
2010-06-24,0.4065,USD
2010-09-24,0.4205,USD
2010-12-27,0.429,USD
2011-03-24,0.4435,USD
2011-06-24,0.4465,USD
2011-09-26,0.4355,USD
2011-12-23,0.4395,USD
2012-03-26,0.449,USD
2012-06-26,0.437,USD
2012-09-26,0.4795,USD
2012-12-26,0.4735,USD
2013-03-26,0.4585,USD
2013-06-26,0.4565,USD
2013-09-25,0.466,USD
2013-12-24,0.4525,USD
2014-03-26,0.439,USD
2014-06-25,0.4655,USD
2014-09-25,0.4525,USD
2014-12-24,0.443,USD
2015-03-25,0.424,USD
2015-06-25,0.44,USD
2015-09-24,0.4205,USD
2015-12-23,0.413,USD
2015-12-24,1.15,USD
2016-03-23,0.452,USD
2016-06-24,0.4745,USD
2016-09-26,0.4595,USD
2016-12-23,0.45833,USD
2017-03-24,0.4755,USD
2017-06-26,0.4785,USD
2017-09-27,0.5265,USD
2017-12-27,0.5125,USD
2018-03-27,0.518,USD
2018-06-27,0.4995,USD
2018-09-27,0.5225,USD
2018-12-27,0.501,USD
2019-03-27,1.4,USD
2019-06-27,0.5335,USD
2019-09-26,0.5425,USD
2019-12-24,0.5475,USD
2019-12-26,1.44,USD
2020-03-26,0.5145,USD
2020-06-26,0.5355,USD
2020-09-25,0.5465,USD
2020-12-24,0.568,USD
2020-12-28,1.46,USD
2021-03-26,0.579,USD
2021-06-25,0.5925,USD
2021-09-27,0.577,USD
2021-12-28,1.61,USD
2022-03-25,0.643,USD
2022-06-27,0.644,USD
2022-09-27,0.604,USD
2022-12-27,0.6298,USD
2023-03-27,0.618,USD
2023-06-27,0.662,USD
2023-09-27,0.644,USD
2023-12-27,0.682,USD
2024-03-27,0.663,USD
2024-06-28,0.657,USD
2024-09-27,0.668,USD
2024-12-27,0.6911,USD
