Date,Amount,Currency
2000-03-01,0.27672,USD
2000-05-31,0.27672,USD
2000-08-30,0.32443,USD
2000-12-06,0.32443,USD
2001-03-07,0.32443,USD
2001-05-31,0.32443,USD
2001-08-30,0.33397,USD
2001-12-05,0.33397,USD
2002-03-06,0.33397,USD
2002-06-05,0.33397,USD
2002-09-04,0.34351,USD
2002-12-04,0.34351,USD
2003-03-05,0.34351,USD
2003-06-04,0.34351,USD
2003-08-20,2.74428,USD
2003-09-03,0.35305,USD
2003-12-03,0.35305,USD
2004-03-03,0.35305,USD
2004-06-02,0.35305,USD
2004-09-01,0.3626,USD
2004-12-01,0.3626,USD
2005-03-02,0.3626,USD
2005-06-01,0.3626,USD
2005-08-31,0.3626,USD
2005-11-30,0.3626,USD
2006-03-08,0.3626,USD
2006-05-31,0.3626,USD
2006-08-30,0.3626,USD
2006-12-06,0.3626,USD
2007-03-07,0.3626,USD
2007-06-06,0.3626,USD
2007-09-05,0.3626,USD
2007-12-05,0.3626,USD
2008-03-05,0.3626,USD
2008-06-04,0.3626,USD
2008-09-03,0.3626,USD
2008-12-03,0.3626,USD
2009-03-04,0.3626,USD
2009-06-04,0.3626,USD
2009-09-02,0.3626,USD
2009-12-11,0.3626,USD
2010-03-11,0.3626,USD
2010-06-11,0.3626,USD
2010-09-13,0.3626,USD
2010-12-13,0.3626,USD
2011-03-11,0.3626,USD
2011-06-13,0.3626,USD
2011-09-13,0.3626,USD
2011-12-13,0.40076,USD
2012-03-13,0.40076,USD
2012-06-13,0.40076,USD
2012-09-13,0.40076,USD
2012-12-13,0.41031,USD
2013-03-13,0.41031,USD
2013-06-13,0.41031,USD
2013-09-12,0.41031,USD
2013-12-12,0.41985,USD
2014-03-13,0.41985,USD
2014-06-12,0.41985,USD
2014-09-11,0.41985,USD
2014-12-11,0.42939,USD
2015-03-12,0.42939,USD
2015-06-11,0.42939,USD
2015-09-11,0.42939,USD
2015-12-11,0.43893,USD
2016-03-11,0.43893,USD
2016-06-13,0.43893,USD
2016-09-13,0.43893,USD
2016-12-13,0.44847,USD
2017-03-13,0.44847,USD
2017-06-13,0.44847,USD
2017-09-14,0.44847,USD
2017-12-14,0.45802,USD
2018-03-14,0.45802,USD
2018-06-14,0.45802,USD
2018-09-14,0.45802,USD
2018-12-14,0.52481,USD
2019-03-14,0.52481,USD
2019-06-14,0.52481,USD
2019-09-13,0.52481,USD
2019-12-13,0.58206,USD
2020-03-13,0.58206,USD
2020-06-12,0.58206,USD
2020-09-14,0.58206,USD
2020-12-14,0.62023,USD
2021-03-12,0.62023,USD
2021-06-14,0.65,USD
2021-09-14,0.65,USD
2021-12-14,0.69,USD
2022-03-14,0.69,USD
2022-06-14,0.69,USD
2022-09-14,0.69,USD
2022-12-14,0.73,USD
2023-03-14,0.73,USD
2023-06-14,0.73,USD
2023-09-14,0.73,USD
2023-12-14,0.77,USD
2024-03-14,0.77,USD
2024-06-17,0.77,USD
2024-09-16,0.77,USD
2024-12-16,0.81,USD
