Date,Amount,Currency
2000-01-28,0.06,USD
2000-04-27,0.06,USD
2000-07-28,0.06,USD
2000-10-30,0.09,USD
2001-01-30,0.09,USD
2001-04-27,0.09,USD
2001-07-30,0.09,USD
2001-10-30,0.11,USD
2002-01-30,0.11,USD
2002-04-29,0.11,USD
2002-07-30,0.11,USD
2002-10-30,0.11,USD
2003-01-30,0.11,USD
2003-04-29,0.11,USD
2003-07-30,0.11,USD
2003-10-30,0.12,USD
2004-01-29,0.12,USD
2004-04-29,0.12,USD
2004-07-29,0.12,USD
2004-10-28,0.13,USD
2005-01-28,0.13,USD
2005-04-28,0.13,USD
2005-07-28,0.13,USD
2005-10-28,0.16,USD
2006-01-30,0.16,USD
2006-04-27,0.16,USD
2006-07-28,0.16,USD
2006-10-30,0.21,USD
2007-01-30,0.21,USD
2007-04-27,0.21,USD
2007-07-30,0.3,USD
2007-10-30,0.3,USD
2008-01-30,0.3,USD
2008-04-29,0.3,USD
2008-07-30,0.31,USD
2008-10-29,0.31,USD
2009-01-28,0.31,USD
2009-04-29,0.31,USD
2009-07-30,0.31,USD
2009-10-29,0.31,USD
2010-01-28,0.31,USD
2010-04-29,0.31,USD
2010-07-29,0.31,USD
2010-10-28,0.31,USD
2011-01-28,0.31,USD
2011-04-28,0.31,USD
2011-07-28,0.31,USD
2011-10-28,0.32,USD
2012-01-30,0.32,USD
2012-05-04,0.32,USD
2012-07-30,0.32,USD
2012-10-31,0.33,USD
2012-12-18,0.66,USD
2013-07-30,0.35,USD
2013-10-30,0.35,USD
2014-01-30,0.35,USD
2014-05-08,0.35,USD
2014-07-30,0.38,USD
2014-10-30,0.38,USD
2015-01-29,0.38,USD
2015-05-07,0.38,USD
2015-07-30,0.42,USD
2015-10-29,0.42,USD
2016-01-28,0.42,USD
2016-05-05,0.42,USD
2016-07-28,0.46,USD
2016-10-28,0.46,USD
2017-01-30,0.46,USD
2017-05-08,0.46,USD
2017-07-28,0.5,USD
2017-10-31,0.5,USD
2018-01-31,0.5,USD
2018-05-08,0.56,USD
2018-07-31,0.56,USD
2018-10-31,0.56,USD
2019-01-31,0.56,USD
2019-05-14,0.62,USD
2019-07-31,0.62,USD
2019-10-31,0.62,USD
2020-01-31,0.62,USD
2020-05-14,0.62,USD
2020-07-31,0.62,USD
2020-10-30,0.62,USD
2021-01-29,0.62,USD
2021-05-11,0.66,USD
2021-07-30,0.66,USD
2021-10-29,0.66,USD
2022-01-28,0.66,USD
2022-05-11,0.79,USD
2022-08-10,0.79,USD
2022-11-08,0.79,USD
2023-02-08,0.79,USD
2023-05-10,0.89,USD
2023-08-09,0.89,USD
2023-11-13,0.89,USD
2024-02-12,0.89,USD
2024-05-09,0.98,USD
2024-08-08,0.98,USD
2024-11-07,0.98,USD
2025-02-07,0.98,USD
