Date,Amount,Currency
2000-02-11,0.05263,USD
2000-05-12,0.05263,USD
2000-08-14,0.05263,USD
2000-11-13,0.05263,USD
2001-02-15,0.05263,USD
2001-05-14,0.05263,USD
2001-08-14,0.05263,USD
2001-11-13,0.05263,USD
2002-02-14,0.05263,USD
2002-05-16,0.05263,USD
2002-08-15,0.05263,USD
2002-11-14,0.05263,USD
2003-02-13,0.05263,USD
2003-05-13,0.05263,USD
2003-08-14,0.05883,USD
2003-11-13,0.05883,USD
2004-02-12,0.05883,USD
2004-05-13,0.05883,USD
2004-08-13,0.0774,USD
2004-11-10,0.0774,USD
2005-02-11,0.0774,USD
2005-05-12,0.0774,USD
2005-08-12,0.09907,USD
2005-11-09,0.09907,USD
2006-02-10,0.09907,USD
2006-05-12,0.09907,USD
2006-08-11,0.11146,USD
2006-11-09,0.11146,USD
2007-02-14,0.11146,USD
2007-05-11,0.11146,USD
2007-08-13,0.11146,USD
2007-11-08,0.11146,USD
2008-02-13,0.11146,USD
2008-05-13,0.11146,USD
2008-08-13,0.11146,USD
2008-11-12,0.11146,USD
2009-02-11,0.11146,USD
2009-05-12,0.11146,USD
2009-08-14,0.04335,USD
2009-11-10,0.04335,USD
2010-02-12,0.04335,USD
2010-06-10,0.04335,USD
2010-09-10,0.04335,USD
2010-12-10,0.04335,USD
2011-03-09,0.04335,USD
2011-06-15,0.07431,USD
2011-09-09,0.07431,USD
2011-12-12,0.07431,USD
2012-03-08,0.09907,USD
2012-06-14,0.09907,USD
2012-09-11,0.09907,USD
2012-12-12,0.09907,USD
2013-03-08,0.13004,USD
2013-06-12,0.13004,USD
2013-09-11,0.13004,USD
2013-10-30,0.13004,USD
2014-03-12,0.19394,USD
2014-06-11,0.19394,USD
2014-09-10,0.19394,USD
2014-12-10,0.19394,USD
2015-03-11,0.22497,USD
2015-06-10,0.22497,USD
2015-09-09,0.22497,USD
2015-12-09,0.22497,USD
2016-03-09,0.24825,USD
2016-06-08,0.24825,USD
2016-09-07,0.24825,USD
2016-12-07,0.31031,USD
2017-03-08,0.31031,USD
2017-06-07,0.31031,USD
2017-09-07,0.3491,USD
2017-12-07,0.3491,USD
2018-03-08,0.3491,USD
2018-06-07,0.3491,USD
2018-09-06,0.41116,USD
2018-12-06,0.41116,USD
2019-03-07,0.41116,USD
2019-06-06,0.41116,USD
2019-09-05,0.41116,USD
2019-12-05,0.41116,USD
2020-03-12,0.53,USD
2020-06-04,0.53,USD
2020-09-03,0.53,USD
2020-12-03,0.53,USD
2021-03-04,0.59,USD
2021-06-03,0.59,USD
2021-09-02,0.59,USD
2021-12-02,0.59,USD
2022-03-03,0.67,USD
2022-06-02,0.67,USD
2022-09-01,0.67,USD
2022-12-01,0.67,USD
2023-03-02,0.75,USD
2023-06-01,0.75,USD
2023-08-31,0.75,USD
2023-11-30,0.75,USD
2024-02-29,0.84,USD
2024-06-07,0.84,USD
2024-09-06,0.84,USD
2024-12-06,0.84,USD
2025-03-07,0.94,USD
