Date,Amount,Currency
2003-03-12,0.025,USD
2003-05-28,0.025,USD
2003-08-27,0.035,USD
2003-11-25,0.035,USD
2004-02-25,0.035,USD
2004-05-26,0.05,USD
2004-08-25,0.07,USD
2004-12-06,0.07,USD
2005-02-23,0.07,USD
2005-05-25,0.09,USD
2005-08-24,0.09,USD
2005-12-05,0.09,USD
2006-02-22,0.09,USD
2006-05-24,0.12,USD
2006-08-23,0.12,USD
2006-12-05,0.12,USD
2007-02-28,0.12,USD
2007-05-30,0.14,USD
2007-08-29,0.14,USD
2007-12-05,0.14,USD
2008-02-27,0.14,USD
2008-05-28,0.16,USD
2008-08-27,0.16,USD
2008-12-09,0.16,USD
2009-02-25,0.16,USD
2009-05-27,0.17,USD
2009-08-26,0.17,USD
2009-11-23,0.17,USD
2010-02-24,0.17,USD
2010-05-26,0.19,USD
2010-08-25,0.19,USD
2010-11-22,0.19,USD
2011-02-23,0.19,USD
2011-05-25,0.215,USD
2011-08-24,0.215,USD
2011-11-21,0.215,USD
2012-02-29,0.215,USD
2012-05-30,0.25,USD
2012-09-05,0.25,USD
2012-12-05,0.25,USD
2013-03-06,0.25,USD
2013-06-03,0.35,USD
2013-08-30,0.35,USD
2013-11-27,0.35,USD
2014-03-03,0.35,USD
2014-06-02,0.42,USD
2014-08-29,0.42,USD
2014-11-26,0.42,USD
2015-03-02,0.42,USD
2015-06-01,0.48,USD
2015-08-31,0.48,USD
2015-11-27,0.48,USD
2016-02-29,0.48,USD
2016-05-27,0.53,USD
2016-08-29,0.53,USD
2016-11-28,0.53,USD
2017-02-27,0.53,USD
2017-05-26,0.57,USD
2017-08-28,0.57,USD
2017-11-28,0.57,USD
2018-02-27,0.57,USD
2018-05-29,0.62,USD
2018-09-04,0.62,USD
2018-12-06,0.62,USD
2019-03-06,0.62,USD
2019-06-05,0.62,USD
2019-09-11,0.62,USD
2019-12-04,0.62,USD
2020-03-04,0.62,USD
2020-06-03,0.65,USD
2020-09-02,0.65,USD
2020-12-02,0.65,USD
2021-03-03,0.65,USD
2021-06-02,0.68,USD
2021-09-01,0.68,USD
2021-12-01,0.68,USD
2022-03-02,0.68,USD
2022-06-01,0.75,USD
2022-08-31,0.75,USD
2022-11-30,0.75,USD
2023-03-01,0.75,USD
2023-05-31,0.8,USD
2023-08-30,0.8,USD
2023-11-29,0.8,USD
2024-02-28,0.8,USD
2024-05-30,0.85,USD
2024-09-05,0.85,USD
2024-12-05,0.85,USD
2025-03-06,0.85,USD
