Date,Amount,Currency
2000-01-12,0.12,USD
2000-04-05,0.13,USD
2000-07-12,0.13,USD
2000-10-04,0.13,USD
2001-01-17,0.13,USD
2001-04-10,0.14,USD
2001-07-11,0.14,USD
2001-10-03,0.14,USD
2002-01-16,0.14,USD
2002-04-10,0.15,USD
2002-07-02,0.15,USD
2002-10-09,0.15,USD
2003-01-15,0.15,USD
2003-04-09,0.16,USD
2003-07-02,0.16,USD
2003-10-08,0.16,USD
2004-01-14,0.16,USD
2004-04-06,0.18,USD
2004-06-30,0.18,USD
2004-10-06,0.18,USD
2005-01-12,0.18,USD
2005-04-05,0.2,USD
2005-06-29,0.2,USD
2005-10-05,0.2,USD
2006-01-18,0.2,USD
2006-04-05,0.23,USD
2006-07-05,0.23,USD
2006-10-04,0.23,USD
2007-01-17,0.23,USD
2007-04-11,0.29,USD
2007-07-03,0.29,USD
2007-10-03,0.29,USD
2008-01-16,0.29,USD
2008-04-09,0.35,USD
2008-07-01,0.35,USD
2008-10-08,0.35,USD
2009-01-14,0.35,USD
2009-04-07,0.38,USD
2009-06-30,0.38,USD
2009-10-07,0.38,USD
2010-01-13,0.38,USD
2010-04-07,0.42,USD
2010-06-30,0.42,USD
2010-10-06,0.42,USD
2011-01-12,0.42,USD
2011-04-06,0.47,USD
2011-06-29,0.47,USD
2011-10-05,0.47,USD
2012-01-18,0.47,USD
2012-04-11,0.51,USD
2012-07-03,0.51,USD
2012-10-03,0.51,USD
2012-12-14,0.51,USD
2013-04-10,0.56,USD
2013-07-02,0.56,USD
2013-10-09,0.56,USD
2014-01-15,0.56,USD
2014-04-09,0.62,USD
2014-07-01,0.62,USD
2014-10-08,0.62,USD
2015-01-14,0.62,USD
2015-04-08,0.69,USD
2015-06-30,0.69,USD
2015-10-07,0.69,USD
2015-12-11,0.69,USD
2016-01-13,0.69,USD
2016-04-06,0.76,USD
2016-06-29,0.76,USD
2016-10-05,0.76,USD
2017-01-18,0.76,USD
2017-04-05,0.84,USD
2017-07-05,0.84,USD
2017-10-05,0.84,USD
2018-01-18,0.84,USD
2018-04-12,0.93,USD
2018-07-05,0.93,USD
2018-10-04,0.93,USD
2019-01-17,0.93,USD
2019-04-11,1.02,USD
2019-07-03,1.02,USD
2019-10-10,1.02,USD
2020-01-16,1.02,USD
2020-04-08,1.1,USD
2020-07-01,1.1,USD
2020-10-08,1.1,USD
2021-01-14,1.1,USD
2021-04-08,1.19,USD
2021-07-01,1.19,USD
2021-10-07,1.19,USD
2022-01-13,1.19,USD
2022-04-07,1.26,USD
2022-06-30,1.26,USD
2022-10-06,1.26,USD
2023-01-19,1.26,USD
2023-04-13,1.32,USD
2023-07-06,1.32,USD
2023-10-05,1.32,USD
2024-01-18,1.32,USD
2024-04-11,1.42,USD
2024-07-05,1.42,USD
2024-10-11,1.42,USD
2025-01-17,1.42,USD
