Date,Amount,Currency
2000-05-03,0.127,USD
2001-05-01,0.128,USD
2002-05-01,0.128,USD
2003-05-07,0.159,USD
2004-05-04,0.244,USD
2005-05-10,0.357,USD
2006-05-05,0.434,USD
2007-05-08,0.614,USD
2008-05-30,0.779,USD
2009-05-15,0.675,USD
2010-06-04,0.675,USD
2011-05-23,0.825,USD
2012-05-21,1.478,USD
2013-05-31,1.114,USD
2014-05-19,0.9936,USD
2014-05-22,1.366,USD
2015-05-18,1.188,USD
2016-05-10,1.31,USD
2017-05-11,1.331,USD
2018-05-18,1.727,USD
2019-05-16,1.696,USD
2020-05-21,1.712,USD
2021-05-13,2.189,USD
2022-05-19,2.66,USD
2023-05-12,2.186,USD
2024-05-16,2.385,USD
