Date,Amount,Currency
2000-03-08,0.06979,USD
2000-06-07,0.06979,USD
2000-09-13,0.06979,USD
2000-12-07,0.08169,USD
2001-03-07,0.08169,USD
2001-06-06,0.08169,USD
2001-09-12,0.08169,USD
2001-12-12,0.0912,USD
2002-03-13,0.0912,USD
2002-06-12,0.0912,USD
2002-09-11,0.0912,USD
2002-12-11,0.09517,USD
2003-03-12,0.09517,USD
2003-06-11,0.09517,USD
2003-09-10,0.09517,USD
2003-12-10,0.11103,USD
2004-03-11,0.11103,USD
2004-06-09,0.11103,USD
2004-09-08,0.11103,USD
2004-12-08,0.12293,USD
2005-03-10,0.12293,USD
2005-06-08,0.12293,USD
2005-09-07,0.12293,USD
2005-12-07,0.14672,USD
2006-03-08,0.14672,USD
2006-06-07,0.14672,USD
2006-09-13,0.14672,USD
2006-12-06,0.18241,USD
2007-03-07,0.18241,USD
2007-06-13,0.20193,USD
2007-09-12,0.20193,USD
2007-12-12,0.25461,USD
2008-03-12,0.25461,USD
2008-06-11,0.25461,USD
2008-09-10,0.25461,USD
2008-12-10,0.28973,USD
2009-03-11,0.28973,USD
2009-06-10,0.28973,USD
2009-09-09,0.28973,USD
2009-12-09,0.29851,USD
2010-03-10,0.29851,USD
2010-06-09,0.29851,USD
2010-09-08,0.29851,USD
2010-12-08,0.31607,USD
2011-03-09,0.31607,USD
2011-06-08,0.31607,USD
2011-09-07,0.31607,USD
2011-12-07,0.3468,USD
2012-03-07,0.3468,USD
2012-06-06,0.3468,USD
2012-09-12,0.3468,USD
2012-12-12,0.38191,USD
2013-03-06,0.38191,USD
2013-06-12,0.38191,USD
2013-09-11,0.38191,USD
2013-12-11,0.42142,USD
2014-03-12,0.42142,USD
2014-06-11,0.42142,USD
2014-09-10,0.42142,USD
2014-12-10,0.49,USD
2015-03-11,0.49,USD
2015-06-10,0.49,USD
2015-09-09,0.49,USD
2015-12-09,0.53,USD
2016-03-09,0.53,USD
2016-06-08,0.53,USD
2016-09-07,0.53,USD
2016-12-07,0.57,USD
2017-03-08,0.57,USD
2017-06-07,0.57,USD
2017-09-07,0.57,USD
2017-12-07,0.63,USD
2018-03-08,0.63,USD
2018-06-07,0.69,USD
2018-09-13,0.69,USD
2018-12-13,0.79,USD
2019-03-07,0.79,USD
2019-06-13,0.79,USD
2019-09-12,0.79,USD
2019-12-12,0.91,USD
2020-03-12,0.91,USD
2020-06-11,0.91,USD
2020-09-10,0.91,USD
2020-12-10,0.93,USD
2021-03-11,0.93,USD
2021-06-10,0.93,USD
2021-09-09,0.93,USD
2021-12-09,1.04,USD
2022-03-10,1.04,USD
2022-06-09,1.04,USD
2022-09-08,1.04,USD
2022-12-08,1.25,USD
2023-03-09,1.25,USD
2023-06-08,1.25,USD
2023-09-07,1.25,USD
2023-12-07,1.4,USD
2024-03-07,1.4,USD
2024-06-14,1.4,USD
2024-09-13,1.4,USD
2024-12-13,1.54,USD
2025-03-14,1.54,USD
