Date,Amount,Currency
2006-10-05,0.009,USD
2007-01-10,0.009,USD
2007-04-04,0.015,USD
2007-06-29,0.015,USD
2007-10-17,0.015,USD
2008-01-09,0.015,USD
2008-04-07,0.015,USD
2008-07-09,0.015,USD
2008-10-08,0.015,USD
2009-01-07,0.015,USD
2009-04-08,0.015,USD
2009-07-08,0.015,USD
2009-10-07,0.015,USD
2010-01-06,0.015,USD
2010-04-07,0.015,USD
2010-07-01,0.015,USD
2010-10-07,0.015,USD
2011-01-06,0.015,USD
2011-04-06,0.015,USD
2011-07-06,0.015,USD
2011-10-05,0.015,USD
2012-01-05,0.015,USD
2012-04-04,0.03,USD
2012-07-05,0.03,USD
2012-10-05,0.03,USD
2013-01-07,0.03,USD
2013-04-05,0.06,USD
2013-07-05,0.06,USD
2013-10-07,0.06,USD
2014-01-07,0.11,USD
2014-04-07,0.11,USD
2014-07-07,0.11,USD
2014-10-07,0.11,USD
2015-01-07,0.16,USD
2015-04-07,0.16,USD
2015-07-07,0.16,USD
2015-10-07,0.16,USD
2016-01-06,0.19,USD
2016-04-06,0.19,USD
2016-07-06,0.19,USD
2016-10-05,0.19,USD
2017-01-05,0.22,USD
2017-04-05,0.22,USD
2017-07-05,0.22,USD
2017-10-05,0.22,USD
2018-01-08,0.25,USD
2018-04-06,0.25,USD
2018-07-06,0.25,USD
2018-10-05,0.25,USD
2019-01-08,0.33,USD
2019-04-08,0.33,USD
2019-07-08,0.33,USD
2019-10-08,0.33,USD
2020-01-08,0.4,USD
2020-04-08,0.4,USD
2020-07-08,0.4,USD
2020-10-08,0.4,USD
2021-01-07,0.44,USD
2021-04-08,0.44,USD
2021-07-08,0.44,USD
2021-10-07,0.44,USD
2022-01-06,0.49,USD
2022-04-07,0.49,USD
2022-07-07,0.49,USD
2022-10-06,0.49,USD
2023-01-06,0.57,USD
2023-04-05,0.57,USD
2023-07-06,0.57,USD
2023-10-05,0.57,USD
2024-01-08,0.66,USD
2024-04-08,0.66,USD
2024-07-09,0.66,USD
2024-10-09,0.66,USD
2025-01-10,0.76,USD
