Date,Amount,Currency
2010-04-05,0.00001,USD
2010-08-02,0.00001,USD
2010-11-16,0.00001,USD
2011-02-07,0.00001,USD
2011-05-09,0.00001,USD
2011-08-08,0.00001,USD
2011-11-15,0.00001,USD
2012-02-06,0.00001,USD
2012-05-07,0.00001,USD
2012-08-06,0.00001,USD
2012-11-13,0.00001,USD
2013-02-05,0.00001,USD
2013-05-07,0.00001,USD
2013-08-06,0.00001,USD
2013-11-12,0.00001,USD
2014-02-04,0.00001,USD
2014-05-06,0.00001,USD
2014-08-05,0.00001,USD
2014-11-10,0.00001,USD
2015-02-03,0.00001,USD
2015-05-05,0.16,USD
2015-08-04,0.16,USD
2015-11-09,0.2,USD
2016-02-02,0.2,USD
2016-05-03,0.2,USD
2016-08-02,0.2,USD
2016-11-15,0.25,USD
2017-02-07,0.25,USD
2017-05-09,0.25,USD
2017-08-08,0.25,USD
2017-11-15,0.3,USD
2018-02-07,0.3,USD
2018-05-09,0.3,USD
2018-08-08,0.36,USD
2018-11-14,0.36,USD
2019-02-06,0.36,USD
2019-05-08,0.36,USD
2019-08-07,0.36,USD
2019-11-12,0.41,USD
2020-02-05,0.41,USD
2020-05-07,0.41,USD
2020-08-06,0.41,USD
2020-11-10,0.45,USD
2021-02-17,0.45,USD
2021-05-12,0.45,USD
2021-08-11,0.45,USD
2021-11-10,0.49,USD
2022-02-10,0.49,USD
2022-05-12,0.49,USD
2022-08-11,0.49,USD
2022-11-09,0.53,USD
2023-02-09,0.53,USD
2023-05-11,0.53,USD
2023-08-10,0.53,USD
2023-11-09,0.57,USD
2024-02-08,0.57,USD
2024-05-16,0.57,USD
2024-08-16,0.57,USD
2024-11-15,0.61,USD
2025-02-14,0.61,USD
