Date,Amount,Currency
2000-03-08,0.22982,USD
2000-09-06,0.11247,USD
2000-11-14,0.5365,USD
2001-02-21,0.235,USD
2001-08-22,0.115,USD
2002-02-20,0.235,USD
2002-08-21,0.115,USD
2003-02-19,0.235,USD
2003-08-20,0.1275,USD
2004-02-18,0.27,USD
2004-08-11,0.1475,USD
2005-02-09,0.3225,USD
2005-08-10,0.19,USD
2006-02-08,0.46,USD
2006-08-09,0.245,USD
2007-02-07,0.615,USD
2007-08-08,0.26,USD
2008-02-07,0.675,USD
2008-08-06,0.275,USD
2009-02-04,0.75,USD
2009-08-05,0.295,USD
2010-02-03,0.855,USD
2010-08-04,0.35,USD
2011-02-02,0.925,USD
2011-08-04,0.425,USD
2012-02-15,0.975,USD
2012-08-08,0.45,USD
2013-02-13,0.95,USD
2013-08-14,0.45,USD
2014-02-19,0.95,USD
2014-08-13,0.45,USD
2015-02-18,0.94,USD
2015-08-12,0.44,USD
2016-02-17,0.93,USD
2016-08-10,0.44,USD
2017-02-15,0.93,USD
2017-08-09,0.44,USD
2018-02-15,0.93,USD
2018-08-09,0.44,USD
2019-02-28,0.95,USD
2019-08-08,0.45,USD
2020-02-27,0.95,USD
2020-08-13,0.45,USD
2021-02-25,0.95,USD
2021-08-12,0.45,USD
2022-02-24,0.985,USD
2022-08-11,0.465,USD
2023-02-23,0.985,USD
2023-08-10,0.465,USD
2024-02-22,0.985,USD
2024-08-09,0.5,USD
2025-02-21,1.03,USD
