Date,Amount,Currency
2000-02-09,0.05192,USD
2000-05-10,0.05358,USD
2000-08-09,0.05445,USD
2000-11-15,0.05232,USD
2001-02-07,0.05655,USD
2001-05-16,0.05708,USD
2001-08-08,0.05646,USD
2001-11-20,0.05497,USD
2002-02-11,0.05973,USD
2002-05-15,0.0608,USD
2002-08-07,0.06123,USD
2002-11-18,0.06096,USD
2003-02-12,0.06986,USD
2003-05-16,0.1038,USD
2003-05-19,0.07628,USD
2003-08-13,0.07484,USD
2003-11-12,0.07975,USD
2004-02-11,0.08548,USD
2004-05-13,0.0836,USD
2004-08-12,0.0875,USD
2004-11-10,0.09646,USD
2005-02-11,0.10105,USD
2005-05-12,0.10003,USD
2005-08-11,0.10575,USD
2005-11-10,0.12347,USD
2006-02-13,0.12663,USD
2006-05-11,0.13058,USD
2006-08-11,0.12998,USD
2006-11-10,0.1438,USD
2006-11-13,0.12637,USD
2007-02-13,0.1313,USD
2007-05-11,0.14482,USD
2007-08-13,0.14572,USD
2007-11-13,0.15364,USD
2008-02-13,0.16817,USD
2008-05-13,0.16475,USD
2008-08-13,0.15455,USD
2008-11-12,0.1325,USD
2009-02-11,0.143,USD
2009-05-13,0.15855,USD
2009-08-13,0.1675,USD
2009-11-12,0.17686,USD
2010-02-10,0.20383,USD
2010-05-12,0.202,USD
2010-08-11,0.2046,USD
2010-11-10,0.20842,USD
2011-02-11,0.25139,USD
2011-05-11,0.25613,USD
2011-08-11,0.24726,USD
2011-11-10,0.25034,USD
2012-02-13,0.28257,USD
2012-05-11,0.28342,USD
2012-08-13,0.28651,USD
2012-11-13,0.28215,USD
2013-02-13,0.31423,USD
2013-05-13,0.31171,USD
2013-08-13,0.30454,USD
2013-11-13,0.30059,USD
2014-02-12,0.31852,USD
2014-05-13,0.32097,USD
2014-08-13,0.32053,USD
2014-11-12,0.30964,USD
2015-02-11,0.36746,USD
2015-05-13,0.38826,USD
2015-08-12,0.35811,USD
2015-11-12,0.34928,USD
2016-02-11,0.37914,USD
2016-05-12,0.41351,USD
2016-08-11,0.407,USD
2016-11-10,0.39274,USD
2017-02-13,0.44556,USD
2017-05-11,0.44581,USD
2017-08-11,0.4809,USD
2017-11-14,0.47789,USD
2018-02-14,0.53447,USD
2018-05-14,0.52559,USD
2018-08-14,0.51282,USD
2018-11-14,0.50716,USD
2019-02-14,0.55408,USD
2019-05-14,0.54795,USD
2019-08-14,0.55472,USD
2019-11-14,0.55677,USD
2020-02-13,0.61111,USD
2020-05-14,0.57451,USD
2020-08-13,0.61313,USD
2020-11-12,0.61974,USD
2021-02-11,0.65826,USD
2021-05-13,0.69034,USD
2021-08-12,0.66781,USD
2021-11-12,0.66365,USD
2022-02-14,0.67791,USD
2022-05-12,0.66445,USD
2022-08-12,0.67477,USD
2022-11-14,0.63744,USD
2023-02-14,0.66554,USD
2023-05-12,0.65121,USD
2023-08-14,0.66668,USD
2023-11-14,0.6436,USD
2024-02-14,0.67308,USD
2024-05-14,0.66932,USD
2024-08-15,0.6682,USD
2024-11-15,0.65301,USD
2025-02-14,0.67008,USD
