Date,Amount,Currency
2000-03-13,0.14472,USD
2000-06-13,0.14472,USD
2000-09-13,0.14472,USD
2000-12-13,0.14472,USD
2001-03-13,0.14472,USD
2001-06-13,0.14472,USD
2001-09-12,0.02067,USD
2001-09-17,0.14472,USD
2001-12-12,0.14472,USD
2002-03-13,0.14472,USD
2002-06-12,0.14472,USD
2002-09-11,0.14472,USD
2002-12-12,0.14472,USD
2003-03-12,0.14472,USD
2003-06-11,0.14472,USD
2003-09-11,0.14472,USD
2003-12-11,0.14472,USD
2004-03-11,0.14472,USD
2004-06-14,0.14472,USD
2004-09-13,0.14472,USD
2004-12-13,0.1617,USD
2005-03-11,0.1617,USD
2005-06-13,0.1617,USD
2005-09-13,0.1617,USD
2005-12-13,0.1617,USD
2006-03-13,0.1617,USD
2006-06-13,0.20213,USD
2006-09-13,0.20213,USD
2006-12-13,0.20213,USD
2007-03-13,0.20213,USD
2007-06-13,0.20213,USD
2007-09-12,0.20213,USD
2007-12-12,0.20213,USD
2008-03-12,0.20213,USD
2008-06-12,0.20213,USD
2008-09-11,0.20213,USD
2008-12-11,0.20213,USD
2011-09-13,0.22,USD
2011-12-13,0.22,USD
2012-03-13,0.22,USD
2012-06-13,0.22,USD
2012-09-12,0.26,USD
2012-12-12,0.26,USD
2013-03-13,0.26,USD
2013-06-12,0.26,USD
2013-09-11,0.31,USD
2013-12-11,0.31,USD
2014-03-12,0.31,USD
2014-06-11,0.31,USD
2014-09-11,0.34,USD
2014-12-11,0.34,USD
2015-03-11,0.34,USD
2015-06-11,0.34,USD
2015-09-11,0.34,USD
2015-12-11,0.41,USD
2016-03-11,0.41,USD
2016-06-13,0.41,USD
2016-09-13,0.41,USD
2016-12-13,0.47,USD
2017-03-13,0.47,USD
2017-06-13,0.47,USD
2017-09-14,0.47,USD
2017-12-14,0.52,USD
2018-03-14,0.52,USD
2018-06-14,0.52,USD
2018-09-13,0.52,USD
2018-12-13,0.57,USD
2019-03-14,0.57,USD
2019-06-13,0.57,USD
2019-09-12,0.57,USD
2019-12-12,0.64,USD
2020-03-12,0.64,USD
2020-06-12,0.64,USD
2020-09-14,0.64,USD
2020-12-14,0.71,USD
2021-03-12,0.71,USD
2021-06-14,0.71,USD
2021-09-14,0.71,USD
2021-12-14,0.79,USD
2022-03-14,0.79,USD
2022-06-14,0.79,USD
2022-09-14,0.79,USD
2022-12-14,0.88,USD
2023-03-14,0.88,USD
2023-06-14,0.88,USD
2023-09-14,0.88,USD
2023-12-14,0.98,USD
2024-03-14,0.98,USD
2024-06-14,0.98,USD
2024-09-13,0.98,USD
2024-12-13,1.09,USD
2025-03-14,1.09,USD
