Date,Amount,Currency
2002-05-03,0.3001,USD
2003-05-06,0.3657,USD
2004-05-03,0.3622,USD
2005-05-09,0.69488,USD
2006-05-08,1.22867,USD
2007-05-11,1.29059,USD
2008-05-21,1.40283,USD
2009-05-20,0.96567,USD
2010-05-21,0.77927,USD
2011-05-20,0.97414,USD
2012-05-17,0.90434,USD
2013-05-17,0.8588,USD
2014-05-15,0.88095,USD
2014-08-14,0.21805,USD
2014-11-13,0.1936,USD
2015-02-12,0.17663,USD
2015-05-19,0.17318,USD
2015-08-13,0.16169,USD
2015-11-12,0.16508,USD
2016-02-16,0.16508,USD
2016-05-11,0.16007,USD
2016-08-10,0.16007,USD
2016-11-01,0.16007,USD
2017-02-21,0.16007,USD
2017-05-11,0.16007,USD
2017-08-08,0.16007,USD
2017-11-01,0.16007,USD
2018-02-08,0.16007,USD
2018-05-16,0.1675,USD
2018-08-21,0.1675,USD
2018-11-20,0.1675,USD
2019-02-19,0.185,USD
2019-05-17,0.26,USD
2019-08-19,0.26,USD
2019-11-18,0.26,USD
2020-02-18,0.26,USD
2020-05-15,0.27,USD
2020-08-14,0.09,USD
2020-11-12,0.09,USD
2021-02-11,0.11,USD
2021-05-13,0.12,USD
2021-08-11,0.18,USD
2021-11-10,0.18,USD
2022-02-11,0.18,USD
2022-05-12,0.4,USD
2022-08-11,0.2,USD
2022-11-10,0.2,USD
2022-11-11,0.5,USD
2023-01-09,0.7,USD
2023-05-11,0.3,USD
2023-08-14,0.9,USD
2023-11-14,0.9,USD
2024-02-14,0.9,USD
2024-05-15,0.7,USD
2024-08-19,0.7,USD
2024-11-19,0.585,USD
2025-02-14,0.35,USD
