Date,Amount,Currency
2000-06-06,0.11656,USD
2000-10-24,0.15157,USD
2000-11-14,0.10239,USD
2001-06-05,0.1006,USD
2001-11-13,0.10215,USD
2002-06-04,0.10215,USD
2002-07-15,2.26,USD
2002-11-12,0.11683,USD
2003-06-10,0.12518,USD
2003-11-10,0.13352,USD
2004-04-13,0.14187,USD
2004-09-01,0.15856,USD
2005-03-02,0.22532,USD
2005-09-07,0.24201,USD
2006-03-01,0.29208,USD
2006-09-06,0.30877,USD
2007-02-28,0.3338,USD
2007-09-12,0.45063,USD
2008-02-27,0.48401,USD
2008-09-03,0.6843,USD
2009-02-25,0.6843,USD
2009-09-02,0.6843,USD
2010-03-03,0.70099,USD
2010-09-08,0.75106,USD
2011-03-09,0.76775,USD
2011-09-07,0.91796,USD
2012-02-29,0.91796,USD
2012-09-05,0.95134,USD
2013-03-06,0.95134,USD
2013-09-04,0.98472,USD
2014-03-05,0.98472,USD
2014-09-03,1.03479,USD
2015-03-11,1.03479,USD
2015-09-09,1.10419,USD
2016-03-09,0.28495,USD
2016-08-31,0.24933,USD
2017-03-08,0.71238,USD
2017-09-07,0.76581,USD
2018-03-08,0.97952,USD
2018-09-06,1.122,USD
2019-01-10,1.81657,USD
2019-03-07,0.97952,USD
2019-09-05,1.38914,USD
2020-03-05,1.15762,USD
2020-09-03,0.97952,USD
2021-03-04,1.79876,USD
2021-09-02,3.5619,USD
2022-02-24,2.67142,USD
2022-09-01,3.5,USD
2023-03-09,1.8,USD
2023-09-07,1.6,USD
2024-03-07,1.44,USD
2024-09-13,1.48,USD
