Date,Split
2000-05-30,2.000000/1.000000
2002-04-29,207.000000/73.000000
2005-01-01,1.000000/1000.000000
2008-06-26,4.000000/1.000000
2010-06-07,2.000000/1.000000
2012-08-06,4417.000000/2078.000000
2016-05-25,2.000000/1.000000
2020-08-05,2.000000/1.000000
2023-08-25,2.000000/1.000000
